id,sentence,subject,object,label
982,"동계 올림픽의 경우 2018년 동계 올림픽을 개최하기도 했으며, 2010년 동계 올림픽에서 대한민국은 종합 5위를 기록하며 최고 기록을 세웠다.","{'text': '2018년', 'start_idx': '11', 'end_idx': '15', 'entity_type': 'DATE'}","{'text': '동계 올림픽', 'start_idx': '17', 'end_idx': '22', 'entity_type': 'EVENT'}",date:event
474,"권위주의 정부를 극복하기 위한 대표적인 민주화운동으로 1960년 4.19 혁명, 1969년 3선 개헌 반대 투쟁, 1970년대 반(反) 10월 유신 투쟁, 1979년 부마민중항쟁, 1980년 5·18 광주 민주화 운동, 1984년 학원자율화 이후의 전두환 정권 타도와 민주화 달성을 목표로 하는 민주화 투쟁 등이 있다. 1987년 6월 항쟁은 1970년대와 1980년대에 일어난 대한민국의 민주화운동의 결과물이었다.","{'text': '1987년', 'start_idx': '179', 'end_idx': '183', 'entity_type': 'DATE'}","{'text': '6월 항쟁', 'start_idx': '185', 'end_idx': '189', 'entity_type': 'EVENT'}",date:event
338,"이와는 대조적으로 니엔휴저는 연구를 지속적인 ""이데올로기 창출""로 보고 있다.","{'text': '니엔휴저', 'start_idx': '10', 'end_idx': '13', 'entity_type': 'PER'}","{'text': '이데올로기 창출', 'start_idx': '26', 'end_idx': '33', 'entity_type': 'THEORY'}",per:theory
356,"19세기 근대화의 물결이 동아시아로 밀려오는 가운데 조선은 점차 약화해 갔으며, 19세기 중반부터 서구 열강들이 동아시아로 모여들었다.","{'text': '서구 열강들', 'start_idx': '55', 'end_idx': '60', 'entity_type': 'ORG'}","{'text': '동아시아로 모여들었다', 'start_idx': '63', 'end_idx': '73', 'entity_type': 'EVENT'}",org:event
946,대학수학능력시험때 수험생이 제2외국어를 선택할 수도 있다.,"{'text': '수험생', 'start_idx': '10', 'end_idx': '12', 'entity_type': 'PER'}","{'text': '대학수학능력시험', 'start_idx': '0', 'end_idx': '7', 'entity_type': 'EVENT'}",per:event
547,정당이란 어휘 자체가 원래 '부분적인 모임'이라는 뜻에서 만들어진 것이다.,"{'text': '정당', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'ORG'}","{'text': '부분적인 모임', 'start_idx': '16', 'end_idx': '22', 'entity_type': 'ORG'}",org:naming
45,"5월 10일 38도선 이남에서만 제헌 의원 총선거가 실시되어 제헌 국회가 탄생하였고, 같은 해 7월 17일에는 초대 헌법인 대한민국 제헌 헌법이 구성되었다.","{'text': '5월 10일', 'start_idx': '0', 'end_idx': '5', 'entity_type': 'DATE'}","{'text': '제헌 국회가 탄생', 'start_idx': '34', 'end_idx': '42', 'entity_type': 'EVENT'}",date:event
398,대한민국의 법제도는 유럽 대륙의 이른바 대륙법 계통에 있다.,"{'text': '대륙법', 'start_idx': '22', 'end_idx': '24', 'entity_type': 'LAW'}","{'text': '대한민국의 법제도', 'start_idx': '0', 'end_idx': '8', 'entity_type': 'LAW'}",law:subordinate
34,"제2공화국은 3차 개헌을 통해 내각책임제와 양원제를 구성했고, 언론 자유와 혁신계 정치활동을 허용했다.","{'text': '제2공화국', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'ORG'}","{'text': '혁신계 정치활동', 'start_idx': '42', 'end_idx': '49', 'entity_type': 'EVENT'}",org:event
831,법률은 국가가 국가의 권력에 복종하는 인민으로서의 국민을 규율하는 이른바 공법(헌법·형법·소송법·세법 등)과 평등(平等) 및 대등(對等)의 입장에서 국민을 규율하는 사법(私法)으로 구별된다.,"{'text': '법률', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'LAW'}","{'text': '공법', 'start_idx': '41', 'end_idx': '42', 'entity_type': 'LAW'}",law:subordinate
676,"현대의 헌법은 일반적으로 통치구조와 기본권에 관한 사항을 모두 포함하므로 통치구조에 관한 탄핵심판, 권한쟁의심판, 정당해산심판과 기본권을 침해하는 위헌적 법률에 대한 사법심사 또는 위헌적 공권력 행사에 대한 헌법소원심판이 헌법재판의 주요한 뼈대를 이루게 된다.","{'text': '헌법', 'start_idx': '4', 'end_idx': '5', 'entity_type': 'LAW'}","{'text': '통치구조', 'start_idx': '14', 'end_idx': '17', 'entity_type': 'LAW'}",law:subordinate
866,"또한, 중국이나 미국 등 인구 1억명이 넘는 나라에서는 개표 시간을 절약하기 위해 직접 선거에서 간접 선거로 바뀌는 경우도 있다.","{'text': '중국', 'start_idx': '4', 'end_idx': '5', 'entity_type': 'ORG'}","{'text': '미국', 'start_idx': '9', 'end_idx': '10', 'entity_type': 'ORG'}",no_relation
261,따라서 인간의 존엄을 바탕에 두고 기본권을 보장하며 실질적 평등을 추구하는 내용을 담은 법률이 전제되는 법치주의가 실질적 법치주의이다.,"{'text': '실질적 법치주의', 'start_idx': '64', 'end_idx': '71', 'entity_type': 'LAW'}","{'text': '기본권을 보장하며 실질적 평등을 추구', 'start_idx': '19', 'end_idx': '38', 'entity_type': 'LAW'}",law:definition
251,"그러나 노태우도 전두환처럼 군인 출신이었고, 12·12 사태를 주도하고 5공 성립 과정에 깊숙히 관여한 인물이라는 한계가 있었다.","{'text': '노태우', 'start_idx': '4', 'end_idx': '6', 'entity_type': 'PER'}","{'text': '12·12 사태', 'start_idx': '25', 'end_idx': '32', 'entity_type': 'EVENT'}",per:event
966,"전국지로는 조선일보, 중앙일보, 동아일보 등의 보수적인 신문, 이른바 '조중동'과, 한겨레, 경향신문 등의 진보적인 신문, 이른바 '한경오'으로 분류되고 있다.","{'text': '전국지', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'ORG'}","{'text': '중앙일보', 'start_idx': '12', 'end_idx': '15', 'entity_type': 'ORG'}",org:members_of
351,2017년 전임 대통령의 파면으로 조기에 치러진 제19대 대선에서는 더불어민주당의 문재인 후보가 대통령으로 당선되며 진보진영으로의 정권교체가 이뤄졌다.,"{'text': '2017년', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'DATE'}","{'text': '진보진영으로의 정권교체', 'start_idx': '65', 'end_idx': '76', 'entity_type': 'EVENT'}",date:event
912,"둘째 정부는 국가의 정치 기구 중 입법부·사법부를 제외한 집행부, 즉 행정부만을 의미하고 영어의 “Executive”가 이에 해당한다.","{'text': '둘째 정부', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'ORG'}","{'text': '행정부', 'start_idx': '39', 'end_idx': '41', 'entity_type': 'ORG'}",org:naming
494,"리사 블레이데스와 에릭 섀니는 서방과 중동의 민주적 차이를 이슬람 통치자들에 의한 암묵에 의존한 것과 연관시켜온 반면, 유럽의 통치자들은 군사력을 위해 현지 엘리트들에게 의존해야 했고, 따라서 엘리트는 대의 정부를 추진할 수 있는 협상권을 준 것에 있다고 보았다.","{'text': '에릭 섀니', 'start_idx': '10', 'end_idx': '14', 'entity_type': 'PER'}","{'text': '유럽의 통치자들', 'start_idx': '67', 'end_idx': '74', 'entity_type': 'ORG'}",no_relation
896,"첫째 국민의 자유와 권리·의무에 관계되는 입법 사항(立法事項)을 규율하는 실질적 의미의 입법권을 행사하는 경우로, 긴급 처분·명령권(헌법 76조), 계엄 선포권(헌법 77조), 명령 제정권(헌법 75조), 조약 체결·비준권(헌법 73조) 등이 있다.","{'text': '입법권', 'start_idx': '49', 'end_idx': '51', 'entity_type': 'LAW'}","{'text': '긴급 처분·명령권', 'start_idx': '64', 'end_idx': '72', 'entity_type': 'LAW'}",law:subordinate
1059,고용노동부가 발표한 '2016년 전국 노조 조직현황'에 따르면 국내 전체 노조 조직률은 전년보다 0.1%포인트 오른 10.3%로 집계됐다.,"{'text': '고용노동부', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'ORG'}","{'text': '국내 전체 노조', 'start_idx': '35', 'end_idx': '42', 'entity_type': 'ORG'}",no_relation
841,당내민주주의는 당원이 평등한 권리를 가지고 당의 운영에 참여하여 그 의사에 따라 정당이 활동해야 한다는 원칙이다.,"{'text': '당', 'start_idx': '24', 'end_idx': '24', 'entity_type': 'ORG'}","{'text': '당원', 'start_idx': '8', 'end_idx': '9', 'entity_type': 'ORG'}",org:members_of
625,"뒤베르제는 정당을 간부정당과 대중정당의 두 가지 유형으로 구분하고, 보수정당이나 우익정당을 전자로, 사회주의당이나 노동당을 후자로 생각하고 있다.","{'text': '뒤베르제', 'start_idx': '0', 'end_idx': '3', 'entity_type': 'PER'}","{'text': '간부정당', 'start_idx': '10', 'end_idx': '13', 'entity_type': 'THEORY'}",per:theory
206,"이후 여기에 민국(民國)을 더한 대한민국(大韓民國)이라는 국호는 이승만, 김구 등 대한민국 임시정부의 강력한 의지에 따라 결정되었다.","{'text': '대한민국 임시정부', 'start_idx': '46', 'end_idx': '54', 'entity_type': 'ORG'}","{'text': '결정', 'start_idx': '68', 'end_idx': '69', 'entity_type': 'EVENT'}",org:event
1135,그러나 당시 조선은 흥선대원군의 쇄국정책으로 완강히 버티자 얼마 버티지 못하고 돌아간다.,"{'text': '흥선대원군', 'start_idx': '11', 'end_idx': '15', 'entity_type': 'PER'}","{'text': '쇄국정책', 'start_idx': '18', 'end_idx': '21', 'entity_type': 'THEORY'}",per:theory
13,1948년 5월 10일 남한에서만 총선거가 실시되어 제헌 국회가 구성되었고 제헌 국회에 의해 7월 17일 대한민국 제헌 헌법이 제정되었다.,"{'text': '1948년 5월 10일', 'start_idx': '0', 'end_idx': '11', 'entity_type': 'DATE'}","{'text': '총선거', 'start_idx': '19', 'end_idx': '21', 'entity_type': 'EVENT'}",date:event
1040,"중화권, 일본, 동남아시아, 아랍, 독립국가연합 등을 비롯한 세계 여러지역의 사람들과 결혼하는 한국인이 늘고 있으며, 이러한 새로운 형태의 가정을 ""이주가정""이라고 부른다.","{'text': '새로운 형태의 가정', 'start_idx': '70', 'end_idx': '79', 'entity_type': 'ORG'}","{'text': '이주가정', 'start_idx': '83', 'end_idx': '86', 'entity_type': 'ORG'}",org:naming
390,"법에 특별한 규정이 없는 한 통상적으로는 신법이 구법에, 특별법이 일반법에, 예외법이 원칙법에 각각 우선하는 것이 실정법의 효력경합의 경우에서의 원리이다.","{'text': '특별법', 'start_idx': '32', 'end_idx': '34', 'entity_type': 'LAW'}","{'text': '일반법', 'start_idx': '37', 'end_idx': '39', 'entity_type': 'LAW'}",law:subordinate
959,대한민국은 1948년 12월 유엔 총회 결의 제195호를 통해 유엔으로부터 한국 대다수 주민이 살고 있으며 유엔이 감시 가능한 지역(38선 이남 지역)에서 주민의 자유로운 의사에 따라 탄생한 한국 유일한 정부로서 합법 정부로 승인받았다.,"{'text': '1948년 12월', 'start_idx': '6', 'end_idx': '14', 'entity_type': 'DATE'}","{'text': '승인', 'start_idx': '126', 'end_idx': '127', 'entity_type': 'EVENT'}",date:event
222,2012년 제18대 대선에서는 새누리당의 박근혜 후보가 대통령에 당선되었다.,"{'text': '2012년', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'DATE'}","{'text': '당선', 'start_idx': '36', 'end_idx': '37', 'entity_type': 'EVENT'}",date:event
662,"그러나 사우디아라비아, 오만, 바레인, 이라크 등 중동의 몇몇 이슬람 국가들은 이슬람교 신자 (무슬림)들에게만 선거권을 부여하고, 종파에 따라 표의 가치를 달리하는 제한 선거와 차등 선거를 채택하였고, 공산주의 국가인 쿠바나 조선민주주의인민공화국, 중국 등은 흑백 투표제나 거수 투표 등의 공개 선거를 채택하였으며, 국토가 너무 넓고 한 나라 안에서도 시차가 생기는 나라인 러시아, 브라질, 미국 등은 투표 시간에 문제가 생기지 않도록 간접선거를 채택하였다.","{'text': '공산주의 국가', 'start_idx': '113', 'end_idx': '119', 'entity_type': 'ORG'}","{'text': '중국', 'start_idx': '139', 'end_idx': '140', 'entity_type': 'ORG'}",org:members_of
502,"법의 주체로서 권리의 주체는 법적 인격자라고도 불리며 근대 시민법에서는 인간은 모두 법적 인격자, 또 권리능력의 주체로서 취급된다(민법 3조 “사람은 생존한 동안 권리와 의무의 주체가 된다.”). 개인뿐만 아니라 법률에 의하여 법적 인격이 인정되는 인간의 집단(사단법인), 또는 재산의 집단(재단법인)도 권리의 주체가 될 수 있다.","{'text': '법적 인격자', 'start_idx': '16', 'end_idx': '21', 'entity_type': 'ORG'}","{'text': '권리의 주체', 'start_idx': '8', 'end_idx': '13', 'entity_type': 'ORG'}",org:naming
868,"그러나 당운영의 실권을 누가 장악하는가는 나라에 따라 다르며, 미국에서는 원외의 직업적 보스, 독일에서는 원내정당의 간부가 잡고 있다.","{'text': '미국', 'start_idx': '35', 'end_idx': '36', 'entity_type': 'ORG'}","{'text': '독일', 'start_idx': '53', 'end_idx': '54', 'entity_type': 'ORG'}",no_relation
358,"1945년 12월 송진우 암살, 1947년 7월에 여운형 암살 등 해방정국의 잇단 사건으로 좌우합작운동은 실패로 끝났다.","{'text': '1947년 7월', 'start_idx': '18', 'end_idx': '25', 'entity_type': 'DATE'}","{'text': '여운형 암살', 'start_idx': '28', 'end_idx': '33', 'entity_type': 'EVENT'}",date:event
682,이 악순환이 로베르트 미헬스(1876년-1936년)가 '과두지배의 철칙'이라고 부른 병리현상이다.,"{'text': '로베르트 미헬스', 'start_idx': '7', 'end_idx': '14', 'entity_type': 'PER'}","{'text': '과두지배의 철칙', 'start_idx': '31', 'end_idx': '38', 'entity_type': 'THEORY'}",per:theory
405,바이마르 공화국은 붕괴되기 14년 전에 나치 독재정권으로 대체되었다.,"{'text': '나치 독재정권', 'start_idx': '22', 'end_idx': '28', 'entity_type': 'ORG'}","{'text': '바이마르 공화국', 'start_idx': '0', 'end_idx': '7', 'entity_type': 'ORG'}",no_relation
151,"한반도의 국가로는 전설적으로 단군이 건국한 단군조선이 있다. 4세기에는 고구려, 신라, 백제, 가야가 한반도 내에서 대립하였다.","{'text': '단군조선', 'start_idx': '24', 'end_idx': '27', 'entity_type': 'ORG'}","{'text': '고구려', 'start_idx': '40', 'end_idx': '42', 'entity_type': 'ORG'}",no_relation
711,"정당이 활발하게 정치활동을 전개하고, 대립정당과의 효과적인 투쟁을 통해서 정권을 장악한다는 목적을 달성하기 위해서는 영속적인 결사(結社)로서 그 조직을 확립하고, 그것에 의해서 움직이는 기구를 갖고 있지 않으면 안 된다.","{'text': '정당', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'ORG'}","{'text': '대립정당', 'start_idx': '21', 'end_idx': '24', 'entity_type': 'ORG'}",no_relation
324,"국민의 정부는 '자유주의' 경제정책 추진과 금모으기 운동 등을 통해, 2001년까지 외채를 조기 상환해 IMF 관리 체제에서 벗어났으며, 국제 기준에 맞춘 자율적인 구조조정 체제를 도입해 기업의 체질 개선 등을 단행했다.","{'text': '국민의 정부', 'start_idx': '0', 'end_idx': '5', 'entity_type': 'ORG'}","{'text': ""자유주의' 경제정책 추진"", 'start_idx': '9', 'end_idx': '21', 'entity_type': 'EVENT'}",org:event
767,이에 반해서 대중정당의 경우는 지지자와 당원이 명확히 구별된다.,"{'text': '당원', 'start_idx': '22', 'end_idx': '23', 'entity_type': 'ORG'}","{'text': '지지자', 'start_idx': '17', 'end_idx': '19', 'entity_type': 'ORG'}",no_relation
418,프랑스 혁명(1789년)은 잠시동안 넓은 선거권을 허용했다.,"{'text': '1789년', 'start_idx': '7', 'end_idx': '11', 'entity_type': 'DATE'}","{'text': '프랑스 혁명', 'start_idx': '0', 'end_idx': '5', 'entity_type': 'EVENT'}",date:event
30,"이는 결국 민주화 시위(1991) 등으로 이어졌고, 노태우는 이른바 ""6공 황태자""로 불리던 박철언을 후계자로 지명했지만 여당 내에서도 불만이 터져나왔으며 끝내 김영삼을 후계자로 택할 수밖에 없었다.","{'text': '노태우', 'start_idx': '29', 'end_idx': '31', 'entity_type': 'PER'}","{'text': '후계자로 지명', 'start_idx': '57', 'end_idx': '63', 'entity_type': 'EVENT'}",per:event
745,"이와는 대조적으로 대중정당은 중앙에서의 정치운동으로 출발해서, 의회에 그 대표를 파견할 필요 때문에 지방조직을 정비하기 시작하는 것이므로, 처음부터 중앙집권적 성격을 강하게 가지고 있다.","{'text': '대중정당', 'start_idx': '10', 'end_idx': '13', 'entity_type': 'ORG'}","{'text': '의회', 'start_idx': '35', 'end_idx': '36', 'entity_type': 'ORG'}",no_relation
790,사무엘 헌팅턴은 《문명의 충돌》에서 법치를 다른 문명과 구별되는 서구 문명의 특성으로 파악한다.,"{'text': '사무엘 헌팅', 'start_idx': '0', 'end_idx': '5', 'entity_type': 'PER'}","{'text': '문명의 충돌', 'start_idx': '10', 'end_idx': '15', 'entity_type': 'THEORY'}",per:theory
807,"그 이유는 이 두 국가에서는 국민 주권 사상의 발전이 비교적으로 지체되었고, 따라서 민선 의회를 기반으로 하여 국가의 모든 정치 기구를 설정한다는 관념이 없었고, 그 반면에 권력 분립에 중점을 두는 입헌군주제 하에서 오랫동안 통치를 받아 왔기 때문이다.","{'text': '국가', 'start_idx': '10', 'end_idx': '11', 'entity_type': 'ORG'}","{'text': '민선 의회', 'start_idx': '47', 'end_idx': '51', 'entity_type': 'ORG'}",org:members_of
177,"이후 고려는 7차에 걸친 몽골 침략을 끈질기게 막아 내며, 약 30년간의 장기 항전에 들어갔다.","{'text': '고려', 'start_idx': '3', 'end_idx': '4', 'entity_type': 'ORG'}","{'text': '장기 항전', 'start_idx': '41', 'end_idx': '45', 'entity_type': 'EVENT'}",org:event
1134,일반적으로 대학교에 진학하려는 사람들은 대학수학능력시험(수능)을 치르게 된다.,"{'text': '대학수학능력시험', 'start_idx': '22', 'end_idx': '29', 'entity_type': 'ORG'}","{'text': '수능', 'start_idx': '31', 'end_idx': '32', 'entity_type': 'ORG'}",org:naming
737,원내정당(院內政黨)은 국회에 소속 국회의원을 보유한 정당이다.,"{'text': '국회', 'start_idx': '12', 'end_idx': '13', 'entity_type': 'ORG'}","{'text': '국회의원', 'start_idx': '19', 'end_idx': '22', 'entity_type': 'ORG'}",org:members_of
449,"1628년 영국 의회는 권리 청원서를 제정하였는데, 이로 인해 주제에 대한 특정 자유가 확립되었다.","{'text': '1628년', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'DATE'}","{'text': '권리 청원서를 제정', 'start_idx': '13', 'end_idx': '22', 'entity_type': 'EVENT'}",date:event
146,대원군은 1866년(고종 3)에 천주교에 대한 탄압과 당시 우리나라에 잠입한 프랑스 선교사를 처형한 사건으로 프랑스와 전쟁을 하였다.,"{'text': '대원군', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'PER'}","{'text': '프랑스와 전쟁', 'start_idx': '61', 'end_idx': '67', 'entity_type': 'EVENT'}",per:event
839,이 투쟁은 선거에서부터 시작되어 입법·사법·행정의 모든 영역에서 인사 및 정책에 관해 격렬히 전개된다.,"{'text': '입법', 'start_idx': '18', 'end_idx': '19', 'entity_type': 'LAW'}","{'text': '투쟁', 'start_idx': '2', 'end_idx': '3', 'entity_type': 'EVENT'}",no_relation
84,"5.16부터 1979년까지 한국은 여러 차례 외환위기와 부도위기를 겪었고, 마이너스 성장만해도 1963년과 1964년의 2분기, 1961년, 1962년, 1965년, 1966년, 1979년의 각각 3분기, 1970년과 1978년 1분기, 1967년과 1968년의 4분기 등 1961~1979 박정희 집권 74분기 중 14분기(19%)에 이르렀으며, 1960년대 개발 독재의 일환으로 정부는 경공업 중심의 수출 주도형 발전과 베트남 전쟁, 한독근로자채용협정등을 통한 외화 획득으로 경제 발전을 꾀했다.","{'text': '정부', 'start_idx': '214', 'end_idx': '215', 'entity_type': 'ORG'}","{'text': '경공업 중심의 수출 주도형 발전', 'start_idx': '218', 'end_idx': '234', 'entity_type': 'EVENT'}",org:event
392,계몽주의 철학자들은 이러한 권리를 천부인권이라고 표현하였다.,"{'text': '계몽주의 철학자', 'start_idx': '0', 'end_idx': '7', 'entity_type': 'PER'}","{'text': '천부인권', 'start_idx': '19', 'end_idx': '22', 'entity_type': 'THEORY'}",per:theory
849,여기서 우리가 주목할 것은 진정한 민주주의 국가에서는 불법 판결을 받은 사람에게도 인권과 평등법칙은 언제나 누릴 수 있는 기본권이라는 것이다.,"{'text': '민주주의 국가', 'start_idx': '19', 'end_idx': '25', 'entity_type': 'ORG'}","{'text': '기본권', 'start_idx': '68', 'end_idx': '70', 'entity_type': 'LAW'}",no_relation
646,서양 외의 다른 지역에서도 법을 통한 통치와 법의 중요성이 논의되어 왔으나 오늘날 구현된 법치주의 원리와는 차이가 있다.,"{'text': '법치주의 원리', 'start_idx': '50', 'end_idx': '56', 'entity_type': 'LAW'}","{'text': '법을 통한 통치', 'start_idx': '15', 'end_idx': '22', 'entity_type': 'LAW'}",no_relation
555,"이 행정의 실천자인 대통령에 대해서는 국회가 불신임 결의권(不信任決議權)이 없음은 말할 것도 없고(국회가 탄핵 소추는 할 수 있지만, 본래 탄핵은 정치적인 책임을 묻는 제도가 아니다), 대통령은 국민의 보통·평등·직접·비밀 선거에 의하여 선출되므로 의원 내각제 정부 형태에서의 수상처럼 국회에 대하여 정치적 부담을 지지 않을 것이고 더욱이 야당이 국회의 다수당이 되더라도 대통령은 재적 의원 과반수의 출석과 출석 의원 3분의 2 이상의 다수결에 의한 재의결(再議決)에 의하지 않고는 극복되지 않는 강력한 법률안 재의권(法律案再議權)을 가지고 있으므로 능히 야당 국회의 정치적 공세를 좌절시킬 수 있을 것이다.","{'text': '대통령', 'start_idx': '11', 'end_idx': '13', 'entity_type': 'PER'}","{'text': '국회', 'start_idx': '21', 'end_idx': '22', 'entity_type': 'ORG'}",no_relation
577,그 후 동선박이 해난으로 미국에 입항하자 원 소유주가 이의 반환을 요구하는 소송을 미국 법원에 제기하였다.,"{'text': '미국', 'start_idx': '14', 'end_idx': '15', 'entity_type': 'ORG'}","{'text': '미국 법원', 'start_idx': '46', 'end_idx': '50', 'entity_type': 'ORG'}",org:members_of
801,"한편으로는 일반당원은 무력함과 무관심 속에 빠지는데, 이것이 또 소수자의 독재를 필요하게 만드는 작용을 한다.","{'text': '일반당원', 'start_idx': '6', 'end_idx': '9', 'entity_type': 'ORG'}","{'text': '소수자', 'start_idx': '36', 'end_idx': '38', 'entity_type': 'ORG'}",no_relation
363,"여기서 '그러한'은 대한민국이 임시위원단의 감시 하에서 주민들 대다수의 자유 의사에 따라 수립되었고, (분단상태를 고려할 때)선거가 가능했던 그 지역에 대한 유효한 지배권과 관할권을 가진 합법정부임을 뜻한다.","{'text': '대한민국이 임시위원단', 'start_idx': '11', 'end_idx': '21', 'entity_type': 'ORG'}","{'text': '합법정부', 'start_idx': '105', 'end_idx': '108', 'entity_type': 'ORG'}",no_relation
1097,"삼국 시대에는 왕족과 귀족을 위한 예술이 등장하였는데, 고구려의 고분벽화, 백제의 금동대향로, 신라의 금관이 대표적이다.","{'text': '삼국 시대', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'DATE'}","{'text': '등장', 'start_idx': '23', 'end_idx': '24', 'entity_type': 'EVENT'}",date:event
208,기호학자 밥 하지에 따르면:이념은 복합적인 의미 집합을 사회적 대리인 및 이를 생산한 프로세스와 통합하는 단일 개체를 식별한다. '이념'만큼 이 사물을 포착하는 용어는 없다.,"{'text': '밥 하지', 'start_idx': '5', 'end_idx': '8', 'entity_type': 'PER'}","{'text': '이념', 'start_idx': '73', 'end_idx': '74', 'entity_type': 'THEORY'}",per:theory
122,"이후 통일신라의 약체로 892년 후삼국시대가 시작된 후, 918년 건국된 고려가 936년 전국을 통일하였다.","{'text': '892년', 'start_idx': '13', 'end_idx': '16', 'entity_type': 'DATE'}","{'text': '후삼국시대', 'start_idx': '18', 'end_idx': '22', 'entity_type': 'EVENT'}",date:event
471,"그러나 포수스니와 앵그리스트가 주장하는 것은 ""인종분열은 이라크를 민주화하려는 미국의 노력을 복잡하게 하고 있다""는 것이다.","{'text': '앵그리스트', 'start_idx': '10', 'end_idx': '14', 'entity_type': 'PER'}","{'text': '미국', 'start_idx': '44', 'end_idx': '45', 'entity_type': 'ORG'}",no_relation
1155,"또한 한국의 노사갈등에 대하여 상당수의 국민들이 문제라고 인식하고 있으며, 국제경영개발원에 의하면 한국의 노사관계는 57개국 중 56위로 선정되어 시급한 문제로 꼽히고 있다.","{'text': '한국', 'start_idx': '55', 'end_idx': '56', 'entity_type': 'ORG'}","{'text': '국제경영개발원', 'start_idx': '42', 'end_idx': '48', 'entity_type': 'ORG'}",no_relation
710,"명망가 정당은 근대적 의회정치의 초기단계, 즉 제한선거 시대의 정당형으로 의회내에서의 막연한 인적 결합을 의미했으며, 당규율이란 거의 존재하지 않고 이합집산이 빈번한 유동적인 성격을 갖고 있었다.","{'text': '명망가 정당', 'start_idx': '0', 'end_idx': '5', 'entity_type': 'ORG'}","{'text': '막연한 인적 결합', 'start_idx': '48', 'end_idx': '56', 'entity_type': 'ORG'}",org:naming
856,"첫째 국민의 자유와 권리·의무에 관계되는 입법 사항(立法事項)을 규율하는 실질적 의미의 입법권을 행사하는 경우로, 긴급 처분·명령권(헌법 76조), 계엄 선포권(헌법 77조), 명령 제정권(헌법 75조), 조약 체결·비준권(헌법 73조) 등이 있다.","{'text': '입법권', 'start_idx': '49', 'end_idx': '51', 'entity_type': 'LAW'}","{'text': '조약 체결·비준권', 'start_idx': '115', 'end_idx': '123', 'entity_type': 'LAW'}",law:subordinate
892,"대한민국 헌법 제12조 1항에서 “누구든지 법률에 의하지 아니하고는 체포·구속·압수·수색 또는 심문을 받지 아니하며”라고 규정되어 있는데, 여기서 체포·구속·압수·수색 또는 심문이 입법사항에 해당한다.","{'text': '헌법', 'start_idx': '5', 'end_idx': '6', 'entity_type': 'LAW'}","{'text': '입법사항', 'start_idx': '101', 'end_idx': '104', 'entity_type': 'LAW'}",no_relation
273,"이후 여운형, 안재홍 등은 1944년 설립한 지하조직인 건국동맹을 모태로 조선건국준비위원회를 개최하였고, 9월 여운형, 박헌영 등에 의해 조선인민공화국 내각이 수립되었다.","{'text': '여운형, 안재홍 등', 'start_idx': '3', 'end_idx': '12', 'entity_type': 'PER'}","{'text': '조선건국준비위원회를 개최', 'start_idx': '41', 'end_idx': '53', 'entity_type': 'EVENT'}",per:event
608,"다시 말해서 정당은 그 입후보자와 정책을 통해서 사회적 모든 이해의 소리를 정치에 반영시키는 임무를 지니고 있으며, 따라서 사회를 대표해서 국가를 움직이는 원동력이라는 것이 제1의 학설이다.","{'text': '정당', 'start_idx': '7', 'end_idx': '8', 'entity_type': 'ORG'}","{'text': '국가', 'start_idx': '78', 'end_idx': '79', 'entity_type': 'ORG'}",no_relation
1076,법령(法令)은 법률과 명령을 아울러 가리키는 용어이다.,"{'text': '법령', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'LAW'}","{'text': '법률', 'start_idx': '8', 'end_idx': '9', 'entity_type': 'LAW'}",law:subordinate
649,"둘째 국회의 입법 과정에 관여할 수 있는 권한으로 헌법 개정안 제안권(헌법 128조 1항), 확정 헌법의 공포권(헌법 130조 3항), 법률안 제출권(헌법 52조), 법률안 재의(再議) 요구권(헌법 53조 3항), 법률 공포권(헌법 53조 6항), 국회에의 출석·발언권(헌법 81조) 등이 있다.","{'text': '헌법', 'start_idx': '39', 'end_idx': '40', 'entity_type': 'LAW'}","{'text': '국회에의 출석·발언권', 'start_idx': '139', 'end_idx': '149', 'entity_type': 'LAW'}",law:subordinate
1009,"대한민국 경제의 중요한 부분을 차지하는 대규모기업집단의 경우 지배구조가 계열사간 피라미드 및 순환식 소유구조에 의해 경영권을 확보하고 있으나, 이는 현금권과 통제권 간의 상당한 괴리를 가져와 기업가치에 부정적 영향을 미치는 문제를 안고 있다.","{'text': '대규모기업집단', 'start_idx': '22', 'end_idx': '28', 'entity_type': 'ORG'}","{'text': '대한민국', 'start_idx': '0', 'end_idx': '3', 'entity_type': 'ORG'}",org:members_of
